,id,VIVTOT,POBTOT,POB_WO_ELEC,POB_W_ELEC
1869,5631,1.520078407955916,4.2679124531069945,1.1490533527595754,3.118859100347419
1870,5632,0.9287751084967351,2.6077147277023713,0.7020770420737154,1.905637685628656
1871,5633,0.720878197953335,2.265617193567624,0.32365959908108916,1.9419575944865348
1872,5634,0.8211742949032265,2.580833498267283,0.368690499752469,2.212142998514814
1873,5635,0.773624658256448,2.431391783091694,0.3473416832988134,2.0840500997928806
1874,5636,0.2374192523917817,0.7780029213994745,0.28299637083383367,0.4950065505656408
1875,5637,0.3687367377462415,1.2168312345625971,0.4867324938250388,0.7300987407375583
1876,5638,0.3687367377565819,1.21683123459672,0.48673249383868805,0.7300987407580319
1877,5639,0.36873673769101845,1.216831234380361,0.48673249375214434,0.7300987406282166
1878,5640,0.31943683321994387,1.1746100507952515,0.35173764662257423,0.8228724041726773
1879,5641,0.3054659539562195,0.7264675526387279,0.11341979687780572,0.6130477557609222
1880,5642,0.40425746345669605,0.5775106620809943,0.2725222853425656,0.3049883767384287
1881,5643,0.4050532333686029,0.5786474762408612,0.2730587381099316,0.3055887381309296
1882,5644,0.40505323335387955,0.5786474762198279,0.2730587381000062,0.30558873811982173
1883,5645,0.405053233256576,0.5786474760808229,0.2730587380344109,0.305588738046412
1884,5646,0.3183610689510176,0.533141839078244,0.18470500972316725,0.3484368293550767
1885,5647,0.6914314764818514,2.7657259059274057,0.21274814660980043,2.5529777593176055
1886,5648,0.7662238750619474,3.06489550024779,0.23576119232675305,2.829134307921037
1887,5649,0.7662238750138887,3.0648955000555547,0.23576119231196574,2.829134307743589
1888,5650,0.7654674539463159,3.0618698157852635,0.2355284473680972,2.8263413684171663
1889,5651,0.37688954495604665,1.206639330455848,0.2490647356686255,0.9575745947872225
1890,5652,0.598179456841861,1.794538370525583,0.44863459263139577,1.3459037778941874
1891,5653,0.5981794565899172,1.7945383697697517,0.4486345924424379,1.3459037773273137
1892,5654,0.5981794565429077,1.7945383696287232,0.4486345924071808,1.3459037772215423
1893,5655,0.598179456416367,1.7945383692491013,0.4486345923122753,1.3459037769368258
1894,5656,0.5981794562936614,1.7945383688809842,0.44863459222024604,1.3459037766607382
1895,5657,0.5981794561870378,1.7945383685611134,0.44863459214027834,1.345903776420835
1896,5658,0.5321169070028613,1.5963507210085839,0.39908768025214597,1.197263040756438
1897,5659,0.3090102486133254,0.9414731482108044,0.234187898397393,0.7072852498134115
1898,5660,0.09280642743902472,0.32498659527090756,0.07744066650900011,0.24754592876190745
1899,5661,0.07332443832420557,0.287657411887268,0.06638247966629261,0.22127493222097538
1900,5662,0.06844016068711291,0.2684960150032891,0.06196061884691287,0.20653539615637626
1901,5663,2.484287538592102,8.703260159409766,2.4619007183270507,6.2413594410827145
1902,5664,7.249695132191075,25.37393296266876,7.189281006089482,18.18465195657928
1903,5665,8.401972567265892,29.40690398543062,8.331956129205341,21.07494785622528
1904,5666,8.401972565338436,29.40690397868453,8.33195612729395,21.07494785139058
1905,5667,4.96528122075272,17.37848427263452,4.923903877246447,12.454580395388072
1906,5668,0.08927950890427146,0.30027432432232526,0.07083977557492988,0.22943454874739538
1907,5669,0.1393339490978913,0.45515756705311156,0.09103151341062231,0.36412605364248923
1908,5670,0.15004494835423907,0.4901468312905143,0.09802936625810287,0.3921174650324114
1909,5671,0.1500449483214079,0.49014683118326585,0.09802936623665318,0.3921174649466127
1910,5672,0.15004494828991422,0.4901468310803865,0.0980293662160773,0.3921174648643092
1911,5673,0.1500449482380996,0.4901468309111254,0.09802936618222509,0.3921174647289003
1912,5674,0.15004494818762207,0.4901468307462321,0.09802936614924643,0.3921174645969857
1913,5675,0.15004494815504402,0.49014683063981046,0.09802936612796209,0.39211746451184837
1914,5676,0.1500449481004919,0.49014683046160684,0.09802936609232138,0.39211746436928546
1915,5677,0.1500449480426381,0.4901468302726178,0.09802936605452356,0.39211746421809424
